작품명,검색키워드,video_id,영상제목,채널명,업로드일,조회수,좋아요수,댓글수,영상URL,댓글작성자,댓글내용,댓글좋아요수,댓글작성일
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,scWRoi7eYHI,조폭 두목과 사귀었던 여배우들 모음! #이슈 #연예인 #쇼츠,이해불가 | 연예계 이슈,2025-03-06T05:42:21Z,5611671,24909,1209,https://www.youtube.com/watch?v=scWRoi7eYHI,@손선영-j1b,첫번째분은 눈빛은 반짝반짝 선하네~,0.0,2026-05-11T01:23:23Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,scWRoi7eYHI,조폭 두목과 사귀었던 여배우들 모음! #이슈 #연예인 #쇼츠,이해불가 | 연예계 이슈,2025-03-06T05:42:21Z,5611671,24909,1209,https://www.youtube.com/watch?v=scWRoi7eYHI,@김승환-h1m2h,그루머 저본인들이  만든건가? 제3자가 만든거아닌가ㅋㅋㅋ 당사자들은 가만히  있는데 관계1도없는것들이 아닌걸 사실 로 만들자나 ㄱㅋㅋ확실한게아니면 말하지말아야지ㅡㅡ,0.0,2026-05-10T11:54:47Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,scWRoi7eYHI,조폭 두목과 사귀었던 여배우들 모음! #이슈 #연예인 #쇼츠,이해불가 | 연예계 이슈,2025-03-06T05:42:21Z,5611671,24909,1209,https://www.youtube.com/watch?v=scWRoi7eYHI,@Peter-q9q2n,쓰레기는  걸레로닦는게 진리군  쓰레기통을 걸레로 닦아야지 수건으로 닦으면 수건은 바로 걸레가되는겨,0.0,2026-05-07T08:37:47Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,scWRoi7eYHI,조폭 두목과 사귀었던 여배우들 모음! #이슈 #연예인 #쇼츠,이해불가 | 연예계 이슈,2025-03-06T05:42:21Z,5611671,24909,1209,https://www.youtube.com/watch?v=scWRoi7eYHI,@춘식이캔따개,송지효도 제 정신이 아니구나,0.0,2026-05-04T01:23:45Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,scWRoi7eYHI,조폭 두목과 사귀었던 여배우들 모음! #이슈 #연예인 #쇼츠,이해불가 | 연예계 이슈,2025-03-06T05:42:21Z,5611671,24909,1209,https://www.youtube.com/watch?v=scWRoi7eYHI,@leoseo2123,송지효는 원래 유명했지.ㅋㅋㄱ,0.0,2026-04-17T12:35:01Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,scWRoi7eYHI,조폭 두목과 사귀었던 여배우들 모음! #이슈 #연예인 #쇼츠,이해불가 | 연예계 이슈,2025-03-06T05:42:21Z,5611671,24909,1209,https://www.youtube.com/watch?v=scWRoi7eYHI,@ajin6200,이쁜 얼굴들 아깝네,0.0,2026-04-16T15:59:01Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,scWRoi7eYHI,조폭 두목과 사귀었던 여배우들 모음! #이슈 #연예인 #쇼츠,이해불가 | 연예계 이슈,2025-03-06T05:42:21Z,5611671,24909,1209,https://www.youtube.com/watch?v=scWRoi7eYHI,@이얌-k4y,끼리끼리 법칙,0.0,2026-04-16T07:17:27Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@Beagle.1225,서기는 영화기법이 얼마나 웃겨서 비웃었을까 ㅎㅎ,0.0,2026-05-09T20:39:02Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@비-s1k,홍콩가는구나나도하고십다,0.0,2026-05-08T07:56:01Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@한예린-y2p,엄청. 재미있음  ㅋㅋㅋㅋㅋㅋ,1.0,2026-05-06T15:01:59Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@까잡숴-5jot,헤드라이트도 좃대가리 모양으로 완벽하네,1.0,2026-04-30T02:54:11Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@남오늘도출조,하. . 예전에 이거 보고 쳤었는데... 아흑,1.0,2026-04-20T06:26:46Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@ba-ty7mk,서기 포르노 영화도 있음~,1.0,2026-04-20T00:00:26Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@funnydiary,서기씨 제가 대신 사과드립니다ㅜㅜ,1.0,2026-04-16T02:14:19Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@satanisking,저 중국인 뭐노?,0.0,2026-04-05T18:11:48Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@쌈쌈띠,"3:29 계단
3:46 웃음",0.0,2026-04-04T02:09:25Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,eOkI6tzMTQU,조폭 마누라3 – 조금 위험한(?) 운전 자세 (6/10) | 서기 이범수 현영 오지호,쇼박스 SHOWBOX,2022-05-20T09:01:18Z,2250722,6282,408,https://www.youtube.com/watch?v=eOkI6tzMTQU,@롤롤-l9j,ㅋㅋㅋ 범수형 표정 ㄷㄷㄷ,0.0,2026-03-29T13:54:50Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@한가한-r9p,"첫 장면에 매끈한 육감적인 몸매 여자가 나타나니까 여성분 MC중에 찐 감탄하는 ""와우~~!"" ㅎㅎㅎ 라고 하신 여자 연예인 분이 더 초미녀 이신데...?",0.0,2026-05-14T06:00:31Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@이진택-c3r,"부부생활엔 용서도 필요하고..노력도 필요하다.노력없이 얻어지는 가정은 없다...예뻐진 아내는 지금, 중독에 빠져있다.성서에 나오는 ""탕자의 비유""처럼...아들마저 내팽겨치고 밖으로 겉도는 완전히 바뀐 아내!  
돌아오기엔 괘 오랜 시간이 필요할듯.
바람핀 남편을 욕하고 복수한다더니...복수가 아니고 새살림 차리고 싶은거네...그래서 부부간에도
살다보면 사랑보다 의리와 책임감이 더 중요하다는걸 몇십년이상 함께 산 부부들은 안다.   
사랑은 기껏해야 일이십년 !!
""부부 의리""는 칠팔십년 !!
용서와 의리있는 배우자를 만나는 것은 큰 복이다.
남자든 여자든 상대의 잘못을 핑계삼삼아 자신의 계속되는 일탈을 정당화 할순 없다.한두번에 그치고 정신 차리고 자식과 가정을 지켜야지.늙어서 외롭지 않을려면.",0.0,2026-05-01T11:55:56Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@안명희-o5n,"복수했구나
잘했다
여자는 죽를때까지 안잊는다",6.0,2026-04-23T09:10:13Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@안명희-o5n,커피를낮짝에부어버리지,1.0,2026-04-23T09:08:56Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@안명희-o5n,뚱뚱해도 너무심하다,0.0,2026-04-23T09:07:41Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@안명희-o5n,"이번달부터돈넣치마세요
씹갑주려다니잔아",0.0,2026-04-23T09:06:11Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@바니당근-d3b,그래서 비슷비슷한 수준끼리 결혼하는것이...못난 남자는 착할거란 착각.평강공주 컴플렉스 진짜 지팔지꼰,0.0,2026-04-23T05:03:30Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@ghkal102,얼마나 남편한테 배신감이 컸으면 둘째를 가졌을때 그런생각을 할까 와,5.0,2026-04-22T12:59:45Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@isu-r3h,성서는 불륜을 이혼의 합당한 사유로 봅니다,1.0,2026-04-17T18:52:17Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,FEz9ISc8Wyw,“나도 다른 남자 만나도 되지?” 예뻐진 아내의 역대급 복수 몰아보기🔥 | #애로부부,후루룩,2026-04-07T09:00:28Z,20639,221,18,https://www.youtube.com/watch?v=FEz9ISc8Wyw,@kasmis1,도하이,1.0,2026-04-15T20:36:37Z
뚱보 아내는 조폭 마누라,뚱보 아내는 조폭 마누라,3PTZp22BkGg,조폭 보스로 환생한 와이프,숏드라마는 비글루 (Vigloo),2026-04-12T12:42:18Z,16643,236,1,https://www.youtube.com/watch?v=3PTZp22BkGg,@ViglooKorea,"[뚱보 아내는 조폭 마누라] 비글루에서 시청하기🩵
https://vigloo.onelink.me/SrIM/XXLyb",1.0,2026-04-12T12:45:29Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@MedMed-b7h6g,هل يوجد هون عرب😅,0.0,2026-03-17T11:15:35Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@8879-m3u,한거   영상  안풀리냐?,0.0,2025-09-11T13:28:56Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@tlqwnsdud6587,쌕스까지 했답니다 ㅇㅇ,0.0,2025-09-08T22:57:11Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@joeslin,짜고치는거임 ㅡㅡㅋ,0.0,2025-09-07T11:32:38Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@Geniuuuuus,ㅋㅋ 원래 첨에 눈에 불붙으면 저렇게 되긴한데 ㅋㅋ 카메라 도는데서 저럴줄이야 ㅋㅋ,0.0,2025-09-07T06:45:29Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@Maple_hajell,1년뒤 이혼,0.0,2025-09-06T13:09:28Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@abno9938,돈 많이 받았나 보지뭘..,0.0,2025-09-05T05:22:07Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@더배럭,헤어짐~,1.0,2025-09-04T15:56:00Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@봉봉휘르,남자는 김범순가,1.0,2025-09-04T08:30:20Z
모쏠지옥,모쏠지옥,6t5B4vpaaUk,현재 모솔 연애 프로그램에서 난리 난 장면 ㄷㄷ,아기두지,2025-07-30T11:00:12Z,179337,693,72,https://www.youtube.com/watch?v=6t5B4vpaaUk,@LoudLoudLoudLoud,진짜 뽀뽀만 하고 잔거 아님? 모쏠들이라 킹능성 있는데ㅋㅋㅋㅋ,4.0,2025-09-04T03:44:30Z
모쏠지옥,모쏠지옥,fau1SZJqvBU,우정 여행 종착지가 연애 프로그램? [모쏠지옥],숏드라마는 비글루 (Vigloo),2026-04-30T09:48:43Z,13542,34,1,https://www.youtube.com/watch?v=fau1SZJqvBU,@ViglooKorea,"[모쏠지옥] 비글루에서 시청하기🩵
https://vigloo.onelink.me/SrIM/krytcm",0.0,2026-04-30T09:59:04Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@테라-r1z,27세 방산 김상호님 사랑합니다🧡,1070.0,2025-08-14T15:19:13Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@Lilyyyy-m3x,진짜 남자들이 개좋아할 스타일,0.0,2026-05-14T02:31:23Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@Honey_danji,ㅋㅋㅋㅋㅋ 나혼자 산다 보는 거 같음 ㅋㅋㅋㅋ,1.0,2026-05-13T15:38:34Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@user-bl3wr7ex3r,지금보니까 외모가 진짜 나쁘지 않아보이네..,4.0,2026-05-12T16:13:09Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@usrich724,요즘 눈치있다라고 미는 트렌드는 사실 퐁퐁이 양성 과정임,0.0,2026-05-11T12:41:32Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@김유하-q7p,"걍 친구로는 좋지...
혼자 쭉 사세요 ㅋㅋㅋ",3.0,2026-05-11T07:12:11Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@daguu369,ㅋㅋ하는짓 보기만 해도 웃긴 사람은 흔치않긴해,0.0,2026-05-11T01:16:46Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@컹-u8d,모솔연애 시즌2 언제 하는거지 진심 제일 기다려짐,5.0,2026-05-06T17:43:09Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@다들잘자,PD 편집 하면서 얼마나 기분 째졌을지 감도 안 옴ㅋㅋㅋㅋㅋ,26.0,2026-04-30T13:14:36Z
모쏠지옥,모쏠지옥,0J9q4WS5gho,모솔 연프 보다가 너무 웃겨서 만든 27세 방산 김상호 모음집,테라,2025-08-14T15:16:37Z,1207064,9122,416,https://www.youtube.com/watch?v=0J9q4WS5gho,@Hey-wz8dq,걍 여기 안 나왔어도 적당히 결혼 적령기에 사내 커플 or 대리님이 소개해준 야무진 여자랑 소개팅해서 결혼해서 아들 딸 낳고 알콩달콩 잘 살 타입,18.0,2026-04-30T10:48:20Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@ttunbori,"📌MBCevery1 #돌싱N모솔
4월 14일 화요일 밤 10시 MBCevery1 첫방송
📌돌싱N모솔 영상은 MBCevery1 유튜브에서 볼 수 있습니다.",6.0,2026-04-22T06:55:46Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@서동훈-s6d,애가 젤??이상하던데....조지보다,0.0,2026-05-14T17:00:18Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@luckypunch7538,남자직업 요리사라며? 직업정신 아닐까..?,0.0,2026-05-14T04:54:44Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@Speed-cm9027,"수금지화야 ok 좀 생각하면서 뱉고
표정관리좀 해라.옹졸해 보인다.",0.0,2026-05-13T22:12:36Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@정재동-g6n,쎄하다,0.0,2026-05-13T21:06:26Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@coexww,난 왜 모쏠인지 알겠는데...ㅋ,0.0,2026-05-13T05:56:18Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@saultxu_m,ㅈㄴ귀여은데ㅡㅡㅜ,0.0,2026-05-12T09:10:38Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@koudelka00,공부를 많이 한거 같은데~~ 교과서적 매너인데!!,0.0,2026-05-11T19:08:02Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@KIMKIM-wo5nz,"얘는 연애를 떠나서 그냥 주위에 여자가 없어서 여자랑 대화를 안해본 느낌인데ㅋㅋ
여자랑 대화 해본게 없어서 뚝딱거리고 어색해보이는거지 자연스러워지면 괜찮을거 같음",0.0,2026-05-11T04:04:39Z
모쏠지옥,모쏠지옥,qBcM77tthXo,너 모쏠 아니지? #돌싱N모솔 #MBCevery1,뚠보리,2026-04-22T03:17:43Z,588581,3190,981,https://www.youtube.com/watch?v=qBcM77tthXo,@넥타이공장,눈이 너무 높아서 모쏠이였다고 함,0.0,2026-05-11T01:28:29Z
